,age_failure_interaction,academic_commitment,higher,socioeconomic_advantage,studytime_normalized,parents_avg_edu,Medu,behavioral_risk,Fedu,Dalc,resource_access,alcohol_total,alcohol_problem,balanced_student,high_parent_edu,Walc,urban_address,likely_repeated,internet,comprehensive_support,traveltime,social_score,freetime,freetime_normalized,study_failure_interaction,appropriate_age,age_normalized,health,absences_normalized,absences,goout,goout_normalized,edu_support_interaction,wellbeing_score,health_issues,guardian,family_stability,schoolsup,activities,famsup,parent_job_prestige,Fjob,target
564,18.0,11.4,1.0,8.0,0.0835884762551273,3.0,3.0,1.0,3.0,1.0,3.0,5.5,0.0,0.0,1.0,3.0,1.0,0.0,1.0,8.0,2.0,5.0,3.0,-0.1715142436359529,2.0,0.0,1.0309000142314788,3.0,0.504340771517436,6.0,2.0,-1.0077683153896582,3.0,9.25,0.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,13.0
565,17.0,11.6,1.0,9.0,0.0835884762551273,4.0,4.0,2.0,4.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,7.0,3.0,-0.1715142436359529,2.0,1.0,0.2099747268250618,1.0,0.0733767679429581,4.0,4.0,0.6932502455671382,4.0,6.75,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,15.0
566,18.0,12.0,1.0,3.0,0.0835884762551273,2.0,1.0,3.0,3.0,2.0,1.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,7.0,3.0,-0.1715142436359529,2.0,0.0,1.0309000142314788,3.0,-0.7885512392059976,0.0,4.0,0.6932502455671382,2.0,7.0,0.0,1.0,4.0,0.0,0.0,1.0,3.5,2.0,9.0
567,18.0,14.0,1.0,9.0,1.289120056023518,4.0,4.0,1.0,4.0,2.0,3.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,2.0,4.0,2.0,-1.1229052190182915,3.0,0.0,1.0309000142314788,5.0,-0.7885512392059976,0.0,2.0,-1.0077683153896582,0.0,11.5,0.0,1.0,6.0,0.0,0.0,0.0,1.5,3.0,16.0
568,34.0,10.0,1.0,3.0,-1.1219431035132632,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,3.0,3.0,2.0,-1.1229052190182915,2.0,1.0,0.2099747268250618,1.0,-0.7885512392059976,0.0,1.0,-1.858277595868056,1.0,9.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,3.0,9.0
569,18.0,10.0,1.0,7.5,-1.1219431035132632,2.5,2.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,2.0,5.0,2.0,-1.1229052190182915,1.0,0.0,1.0309000142314788,4.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,2.5,12.0,0.0,0.0,6.0,0.0,0.0,1.0,2.5,3.0,10.0
571,18.0,6.7,0.0,3.5,-1.1219431035132632,1.5,1.0,1.0,2.0,2.0,1.0,6.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,3.0,6.0,3.0,-0.1715142436359529,1.0,0.0,1.0309000142314788,3.0,-0.1421052338442808,3.0,3.0,-0.1572590349112599,1.5,8.75,0.0,0.0,6.0,0.0,1.0,1.0,2.5,3.0,10.0
572,17.0,13.2,1.0,5.0,1.289120056023518,2.0,2.0,2.0,2.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,7.0,4.0,0.7798767317463855,3.0,1.0,0.2099747268250618,3.0,0.935304775091914,8.0,3.0,-0.1572590349112599,0.0,9.75,0.0,1.0,4.0,0.0,1.0,0.0,3.5,0.0,12.0
573,17.0,9.6,1.0,4.5,-1.1219431035132632,1.5,1.0,1.0,2.0,1.0,2.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,1.0,10.0,5.0,1.731267707128724,1.0,1.0,0.2099747268250618,1.0,0.0733767679429581,4.0,5.0,1.5437595260455363,0.0,6.25,1.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,9.0
574,18.0,13.6,1.0,3.0,1.289120056023518,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,4.0,5.0,3.0,-0.1715142436359529,3.0,0.0,1.0309000142314788,4.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,0.0,11.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,12.0
575,38.0,11.6,1.0,4.0,0.0835884762551273,1.0,1.0,1.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,6.0,3.0,-0.1715142436359529,4.0,0.0,1.851825301637896,3.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,1.0,10.75,0.0,2.0,5.0,0.0,0.0,1.0,3.5,2.0,9.0
576,18.0,11.9,1.0,7.0,0.0835884762551273,4.0,4.0,2.0,4.0,3.0,2.0,9.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,10.0,1.0,7.0,4.0,0.7798767317463855,2.0,0.0,1.0309000142314788,2.0,-0.5730692374187587,1.0,3.0,-0.1572590349112599,0.0,7.5,1.0,1.0,7.0,0.0,1.0,0.0,1.5,3.0,14.0
577,18.0,11.9,1.0,8.0,0.0835884762551273,3.0,3.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,1.0,4.0,1.0,-2.0742961944006297,2.0,0.0,1.0309000142314788,1.0,-0.5730692374187587,1.0,3.0,-0.1572590349112599,0.0,8.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,16.0
578,17.0,11.0,1.0,5.0,0.0835884762551273,2.0,3.0,2.0,1.0,2.0,2.0,6.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,1.0,9.0,5.0,1.731267707128724,2.0,1.0,0.2099747268250618,1.0,1.3662687786663916,10.0,4.0,0.6932502455671382,2.0,6.75,1.0,1.0,5.0,0.0,1.0,1.0,3.5,2.0,9.0
579,18.0,11.6,1.0,9.0,0.0835884762551273,4.0,4.0,3.0,4.0,1.0,3.0,7.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,6.0,1.0,6.0,2.0,-1.1229052190182915,2.0,0.0,1.0309000142314788,2.0,0.0733767679429581,4.0,4.0,0.6932502455671382,0.0,6.5,1.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,19.0
581,17.0,11.6,1.0,7.5,0.0835884762551273,2.5,2.0,0.0,3.0,1.0,3.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,7.0,4.0,0.7798767317463855,2.0,1.0,0.2099747268250618,3.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,0.0,10.75,0.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,16.0
584,18.0,14.0,1.0,3.0,1.289120056023518,2.0,2.0,0.0,2.0,1.0,1.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,-0.1715142436359529,3.0,0.0,1.0309000142314788,4.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,0.0,11.25,0.0,1.0,6.0,0.0,0.0,0.0,3.5,2.0,15.0
585,17.0,12.0,1.0,8.5,0.0835884762551273,3.5,4.0,1.0,3.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,9.0,5.0,1.731267707128724,2.0,1.0,0.2099747268250618,1.0,-0.7885512392059976,0.0,4.0,0.6932502455671382,0.0,9.75,1.0,1.0,6.0,0.0,0.0,0.0,2.5,2.0,11.0
586,38.0,13.6,1.0,5.5,1.289120056023518,2.5,2.0,0.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0,4.0,0.7798767317463855,6.0,0.0,1.851825301637896,5.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,0.0,13.0,0.0,1.0,6.0,0.0,1.0,0.0,2.0,2.0,10.0
587,18.0,11.6,1.0,7.0,0.0835884762551273,2.0,3.0,1.0,1.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,7.0,3.0,-0.1715142436359529,2.0,0.0,1.0309000142314788,1.0,0.0733767679429581,4.0,4.0,0.6932502455671382,2.0,8.75,1.0,1.0,6.0,0.0,0.0,1.0,1.5,3.0,16.0
588,18.0,11.4,1.0,4.0,0.0835884762551273,1.0,1.0,0.0,1.0,1.0,2.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,-2.0742961944006297,2.0,0.0,1.0309000142314788,5.0,0.504340771517436,6.0,1.0,-1.858277595868056,0.0,9.75,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,9.0
589,17.0,9.4,1.0,7.0,-1.1219431035132632,2.0,3.0,3.0,1.0,3.0,3.0,9.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,2.0,9.0,4.0,0.7798767317463855,1.0,1.0,0.2099747268250618,2.0,0.504340771517436,6.0,5.0,1.5437595260455363,0.0,4.5,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,10.0
590,18.0,9.6,1.0,4.5,-1.1219431035132632,2.5,3.0,2.0,2.0,3.0,1.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,3.0,5.0,4.0,0.7798767317463855,1.0,0.0,1.0309000142314788,5.0,0.0733767679429581,4.0,1.0,-1.858277595868056,0.0,9.5,0.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,11.0
719,70.0,9.396847314728747,0.0,6.100788171317813,0.0,3.798423657364374,3.0,1.0,3.0,1.0,1.0,6.20551719922469,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,6.0,3.0,0.0,4.0,0.0,0.6236725193562749,4.0,0.0,3.0,3.0,0.0141835152252329,0.0,9.69566505775203,0.0,0.0,4.0,0.0,0.0,0.0,3.248029571705468,2.0,6.0
720,78.0,5.890412364372253,0.0,6.321907267208101,0.0,2.226030910930633,3.0,3.0,1.0,3.0,2.0,7.979381781387341,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,8.0,4.0,1.2099642693800925,4.0,0.0,2.459056258672505,1.0,1.602410409628366,11.0,3.0,0.3903112015165992,1.1301545546531646,7.010309109306329,1.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,6.0
721,80.0,5.8774725355452775,0.0,6.4189559834104175,0.0,2.193681338863194,3.0,3.0,1.0,3.0,2.0,8.626373222736117,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,8.0,4.0,1.1484100875352086,4.0,0.0,2.7246220761418725,1.0,1.630293411812575,11.0,3.0,0.5553928690937675,0.968406694315971,6.686813388631942,1.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,6.0
722,75.0,7.561919100935644,0.0,6.599563840696445,0.0,1.5995638406964443,2.0,3.0,1.0,1.0,3.0,6.893893769750223,0.0,0.0,0.0,3.0,1.0,0.0,1.0,8.0,1.0,9.0,4.0,0.7798767317463855,7.0,0.0,1.6847758105436026,4.0,1.452085641461974,10.0,5.0,1.5437595260455363,1.2013084779106664,10.756542389553331,0.0,1.0,6.0,0.0,0.0,0.0,1.800872318607111,2.0,6.0
723,85.0,6.392848112655055,0.0,6.851787971836236,0.0,2.296424056327528,3.0,4.0,1.0,4.0,2.0,11.462515802853654,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,1.0,8.0,3.0,0.6388691457082677,4.0,0.0,3.7062461547700174,1.0,1.4778625370641252,10.0,4.0,1.2916481151819228,0.0,5.565166154900701,0.0,0.0,5.0,0.0,0.0,0.0,1.3705300704094094,2.0,6.0
724,80.0,6.866747298911944,0.0,6.757557432065467,0.0,1.7575574320654672,2.0,4.0,1.0,3.0,3.0,9.10580404891654,0.0,0.0,0.0,4.0,1.0,0.0,1.0,7.0,1.0,9.0,4.0,0.7798767317463855,5.0,0.0,2.722383285767497,2.0,1.5882647428129824,11.0,5.0,1.5437595260455363,0.7273277038035986,8.386638519017993,0.0,1.0,6.0,0.0,0.0,0.0,1.4848851358690656,2.0,6.0
725,69.0,9.524780243268888,0.0,6.068804939182778,0.0,3.8623901216344434,3.0,1.0,3.0,1.0,1.0,5.981634574279449,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,6.0,3.0,0.0,4.0,0.0,0.4923932991930777,4.0,0.0,2.0,3.0,0.0,0.0,9.87157283449472,0.0,0.0,4.0,0.0,0.0,0.0,3.3279876520430545,2.0,6.0
726,77.0,7.250940854959927,0.0,6.670240714781835,0.0,1.6702407147818348,2.0,3.0,1.0,2.0,3.0,7.883370006945688,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,1.0,9.0,4.0,0.7798767317463855,6.0,0.0,2.148939275915892,3.0,1.5130040186939122,10.0,5.0,1.5437595260455363,0.9892778556544954,9.696389278272475,0.0,1.0,6.0,0.0,0.0,0.0,1.6595185704363304,2.0,6.0
727,54.0,11.35681927525106,0.0,3.2355161836512334,0.0024678485585292,1.0336451690930333,1.0,2.0,1.0,2.0,1.0,5.3028065218373,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,7.0,3.0,0.6518378907850868,5.0,0.0,1.0309000142314788,5.0,0.0,3.0,4.0,0.7504813026809178,0.0,10.34859673908135,0.0,1.0,4.0,0.0,0.0,0.0,2.865419323627867,2.0,6.0
728,52.0,8.86950432169397,0.0,6.046099135661206,0.0,1.9539008643387945,2.0,3.0,1.0,1.0,2.0,8.365247839153014,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,7.0,2.0,0.0,4.0,0.0,0.658281316720133,4.0,0.0733767679429581,4.0,4.0,1.1577126285082255,2.2695043216939714,8.363475216084698,0.0,1.0,4.0,0.0,0.0,0.0,1.9078017286775888,2.0,6.0
730,54.0,6.664745993190833,0.0,6.502018138076927,0.0,1.5060593362142294,2.0,3.0,1.0,1.0,3.0,9.553779572130708,1.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,1.0,7.0,1.0,0.0,3.0,0.0,1.029708259343578,5.0,0.0614911312867056,3.0,5.0,1.5485482392104928,0.0322154142388695,8.227620963410601,0.0,0.0,3.0,0.0,0.0,0.0,1.0174135300679596,3.0,6.0
731,54.0,7.494353685220922,0.0,7.394353685220922,0.0,2.3943536852209224,2.0,2.0,2.0,1.0,3.0,7.115056839410872,0.0,0.0,0.0,3.0,1.0,0.0,1.0,6.0,1.0,8.0,3.0,0.0116014808738718,4.0,0.0,1.0309000142314788,3.0,0.7157671759336202,6.0,5.0,1.5437595260455363,1.7887073704418452,8.846235790147281,0.0,1.0,4.0,0.0,0.0,0.0,2.788707370441845,1.0,6.0
732,51.0,9.954191311328293,0.0,5.829161737734341,0.0,2.170838262265659,2.0,3.0,1.0,1.0,2.0,7.822904344335853,1.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,1.0,7.0,3.0,0.1535537183031445,5.0,0.0,0.4801919209778216,3.0,0.0733767679429581,4.0,4.0,0.973205358288592,3.354191311328293,8.417709565566415,0.0,1.0,4.0,0.0,0.0,0.0,2.3416765245313176,2.0,6.0
733,54.0,9.01353745042617,0.0,4.8436507693153725,0.0,1.2633786813307677,1.0,2.0,1.0,2.0,2.0,7.370408131976909,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,7.0,2.0,0.0,4.0,0.0,1.0309000142314788,5.0,0.0,3.0,4.0,1.1412622710710991,0.0,9.314795934011546,0.0,1.0,4.0,0.0,0.0,0.0,1.9464852746769297,2.0,6.0
734,53.0,6.605330366742592,0.0,6.49213088469243,0.0,1.4946798262085104,1.0,2.0,0.0,1.0,2.0,9.484376078035773,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,0.0,2.0,0.0,1.0469393304353256,4.0,0.0668163407398139,3.0,4.0,1.5463943427081843,0.0545866622309495,8.262109085513377,0.0,0.0,3.0,0.0,0.0,0.0,1.0216686180016303,2.0,5.0
735,16.0,7.81940046384086,0.0,6.534979042105567,0.0,1.5055832497027002,2.0,1.0,0.0,0.0,2.0,3.899706536741677,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,8.0,4.0,0.7925388290310613,1.0,0.0,0.159883907458865,5.0,3.948501266153568,21.0,5.0,1.531895264291355,1.4632469863502124,13.032753673887132,0.0,0.0,5.0,0.0,0.0,1.0,3.0066757154973107,2.0,6.0
736,16.0,6.621631259593719,0.0,7.72746743792321,0.0,2.7274674379232096,2.0,2.0,2.0,1.0,3.0,3.7545065124153583,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,7.0,3.0,0.3127561545400565,1.0,1.0,0.0,5.0,3.317259662547626,19.0,3.0,0.2909925891190579,2.7274674379232096,12.140772793453753,0.0,1.0,5.0,0.0,0.0,1.0,2.509013024830716,2.0,6.0
737,17.0,7.816709041064072,0.0,6.454152844119593,0.0,1.5105470622789996,2.0,2.0,1.0,0.0,2.0,3.904211784079184,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,8.0,3.0,0.7946892784157434,0.0,0.0,0.222086033760495,4.0,3.965618231989224,22.0,4.0,1.541704740229613,1.5362770978952691,13.04460911647855,0.0,1.0,6.0,0.0,0.0,1.0,3.0333835327805594,2.0,6.0
738,17.0,7.852300192545528,1.0,6.517402838584969,0.0,1.503434594870943,1.0,2.0,0.0,0.0,2.0,3.928700561414532,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,8.0,4.0,0.76932905013717,0.0,0.0,0.1901092404244023,4.0,3.928336621618068,22.0,5.0,1.5435583926183436,1.5328383145492666,12.989309795857174,0.0,0.0,5.0,0.0,0.0,1.0,2.980408312325959,2.0,5.0
739,16.0,7.750750622559877,1.0,6.504187885297331,0.0,1.4860798552763343,2.0,2.0,1.0,1.0,2.0,3.95672031356588,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,9.0,3.0,0.7893292724664976,1.0,1.0,0.2317246072774526,5.0,3.9901762514914463,22.0,5.0,1.5639672281189183,1.505435403444243,12.965766433558905,0.0,0.0,6.0,0.0,0.0,1.0,2.977452674299021,2.0,5.0
740,16.0,7.771020613468202,1.0,6.57253606612565,0.0,1.4775602916797868,2.0,2.0,0.0,0.0,2.0,4.060479353034237,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,8.0,3.0,0.7905078047441849,0.0,0.0,0.2089370569881377,4.0,3.966241030385115,21.0,4.0,1.5799237304101357,1.5316836600183152,13.052841525354191,0.0,1.0,6.0,0.0,0.0,0.0,3.0174899723376263,1.0,5.0
741,17.0,7.819412811036307,0.0,6.4144695484154415,0.0,1.4971816652556884,2.0,1.0,0.0,1.0,3.0,3.981646385315376,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,9.0,3.0,0.7783730632672772,1.0,0.0,0.2002163667167586,5.0,3.965895125192669,21.0,4.0,1.5294925884740846,1.5180076340715023,13.002140004816184,0.0,0.0,5.0,0.0,0.0,1.0,2.985008330745622,2.0,5.0
742,16.0,7.851325891190987,0.0,6.486755036406438,0.0,1.486919952235323,2.0,1.0,1.0,1.0,2.0,3.923030086904623,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,9.0,4.0,0.773432956312738,1.0,0.0,0.197270291013678,4.0,3.890067032664978,22.0,5.0,1.537205914504902,1.4506449394455956,12.957187996442482,0.0,1.0,5.0,0.0,0.0,0.0,2.986647975785527,1.0,5.0
743,17.0,12.773729959496826,0.0,9.042338868334634,2.4743873230229427,3.985437654754597,3.0,3.0,4.0,5.0,3.0,12.575530160905306,1.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,1.0,9.0,5.0,1.7500734871291377,3.0,0.0,1.0858521402849413,4.0,0.0,1.0,5.0,1.5366591561296996,4.0314474505734985,8.664406059278754,0.0,1.0,7.0,0.0,1.0,1.0,3.999826516569695,0.0,6.0
744,18.0,12.738325982023383,0.0,8.9568384470477,2.4789262957027263,4.010988746508094,4.0,4.0,3.0,4.0,3.0,12.403962033973071,0.0,0.0,1.0,4.0,0.0,0.0,0.0,11.0,0.0,10.0,4.0,1.7261901542191147,3.0,0.0,1.0389158309647084,4.0,0.0,1.0,5.0,1.4908116505383402,3.9838392869223473,8.732327193406974,0.0,1.0,6.0,0.0,0.0,1.0,3.9887450040695054,0.0,6.0
745,18.0,12.839341997737671,0.0,8.98489556286056,2.497209371460089,4.011153212065098,4.0,3.0,4.0,5.0,2.0,12.43864466382953,1.0,0.0,0.0,5.0,1.0,0.0,1.0,10.0,0.0,9.0,4.0,1.698096407438691,4.0,0.0,1.0398226630375236,5.0,0.0,1.0,5.0,1.5672082821416422,3.998000997877889,8.763485838238987,0.0,1.0,7.0,0.0,1.0,0.0,4.00344718595291,1.0,5.0
746,17.0,12.80218821423823,0.0,8.97447400303443,2.4708896518454395,4.0070219032592,3.0,4.0,4.0,5.0,3.0,12.433178567390796,0.0,0.0,1.0,4.0,1.0,0.0,0.0,11.0,1.0,10.0,4.0,1.727721095905142,3.0,0.0,1.029366262903346,4.0,0.0,1.0,5.0,1.5337198561180698,3.945491088235415,8.761656409648243,0.0,0.0,7.0,0.0,0.0,0.0,3.990226355201421,1.0,5.0
747,17.0,12.82194416252084,0.0,8.997534507034066,2.493197921661196,4.018579783831652,4.0,3.0,4.0,4.0,2.0,12.447412631590677,1.0,0.0,1.0,4.0,0.0,0.0,1.0,10.0,1.0,9.0,5.0,1.7310324923278382,4.0,0.0,1.0409870670502148,5.0,0.0,2.0,4.0,1.5200325060417854,4.013255250260989,8.725795013223083,0.0,1.0,6.0,0.0,1.0,0.0,3.984933694689816,1.0,6.0
748,17.0,12.784786740685137,0.0,9.055760510642724,2.483046483298901,4.008552436927896,4.0,4.0,3.0,4.0,3.0,12.537583451847928,0.0,0.0,1.0,4.0,1.0,0.0,1.0,10.0,0.0,9.0,4.0,1.7538109222094558,4.0,0.0,1.034477104801378,4.0,0.0,2.0,5.0,1.530470312267065,3.9662453703289273,8.723889482766454,0.0,0.0,6.0,0.0,1.0,1.0,3.9662186775758266,0.0,6.0
749,18.0,12.75465024812303,0.0,9.038816809529214,2.491151555712732,3.997515824925325,4.0,3.0,3.0,4.0,2.0,12.510255077346145,0.0,0.0,0.0,5.0,0.0,0.0,1.0,11.0,0.0,9.0,5.0,1.7411180363510002,4.0,0.0,1.0529396337693089,5.0,0.0,2.0,4.0,1.5243619340440455,4.018758978635065,8.734039317914693,0.0,1.0,6.0,0.0,1.0,1.0,4.01705300015821,0.0,5.0
750,18.0,12.751599077321949,0.0,8.971088900411686,2.506435714845011,3.9957227981446346,4.0,4.0,4.0,4.0,3.0,12.433567428403103,1.0,0.0,0.0,5.0,1.0,0.0,0.0,11.0,0.0,9.0,5.0,1.735518947738098,4.0,0.0,1.0552519387071284,5.0,0.0,1.0,4.0,1.525078853760723,4.036005203056813,8.740877783523324,0.0,1.0,6.0,0.0,0.0,1.0,3.9946178457353736,0.0,5.0
751,48.0,11.129354063694205,0.0,5.456990781485164,0.069470797315724,2.496888257516119,2.0,2.0,2.0,1.0,1.0,2.4089486387013785,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,10.0,4.0,1.7063769060863572,5.0,1.0,0.0,1.0,0.8976603863227919,7.0,5.0,1.5630265856775185,2.4958229872048587,6.780059009860261,0.0,0.0,1.0,0.0,0.0,0.0,2.5044834510433978,0.0,7.0
752,49.0,11.415748137085018,1.0,5.5,0.0835884762551273,2.5,3.0,3.0,2.0,1.0,2.0,4.927166542206459,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,1.218115630683128,6.0,1.0,0.0,2.0,0.4704063704824394,5.0,4.0,1.0850200439537012,3.8484258567813674,7.693898099746956,0.0,1.0,3.0,0.0,0.0,1.0,2.769685171356273,1.0,7.0
753,48.0,11.129592165049823,0.0,5.548670609224903,0.0751204019309349,2.476708032815216,2.0,2.0,1.0,1.0,2.0,2.529157980313013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,10.0,4.0,1.739681026096052,5.0,1.0,0.0,0.0,0.9905557731295656,8.0,4.0,1.5387351438421597,2.517735333707741,6.690396090624924,0.0,0.0,1.0,0.0,0.0,0.0,2.5270654577849343,0.0,7.0
754,47.0,11.231756935142512,1.0,5.581331207050843,0.0912518247435161,2.522824897733193,2.0,3.0,2.0,0.0,2.0,2.466506423397304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,10.0,5.0,1.7195541036788309,6.0,0.0,0.0,1.0,0.9227447079965678,8.0,4.0,1.5572335477908776,2.5407577333154987,6.700345456778592,0.0,0.0,1.0,0.0,1.0,1.0,2.502904398517108,0.0,6.0
755,52.0,8.814862950622466,0.0,7.423497620465753,0.0835884762551273,2.8846995240931506,3.0,2.0,2.0,1.0,2.0,4.808197144558903,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,9.0,4.0,0.9992683962165164,6.0,0.0,0.6522877089437703,2.0,1.1010964221682944,8.0,5.0,1.5437595260455363,2.8846995240931506,8.673497620465753,0.0,1.0,4.0,0.0,1.0,1.0,3.6540985722794512,0.0,7.0
756,48.0,11.174472891425038,1.0,5.5152215087846335,0.0874060461377707,2.466782948334735,2.0,2.0,1.0,1.0,1.0,2.542549718337382,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,10.0,5.0,1.7797702303181269,6.0,1.0,0.0,1.0,0.9408686748463128,7.0,4.0,1.567382788980434,2.5222793646838197,6.73171316804545,1.0,0.0,2.0,0.0,0.0,0.0,2.4959693743197087,0.0,7.0
757,48.0,11.227687743346571,1.0,5.5,0.0835884762551273,2.5,3.0,3.0,2.0,1.0,2.0,2.8114871126489267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,9.0,4.0,1.6654130342571485,6.0,1.0,0.0,1.0,0.8756426714790092,7.0,4.0,1.4848878193661292,2.6730483959160702,6.871133877141249,0.0,1.0,2.0,0.0,0.0,1.0,2.5346096791832142,0.0,7.0
758,50.0,9.960898776415313,0.0,6.499275180310232,0.0835884762551273,2.6998550360620466,3.0,2.0,2.0,1.0,2.0,3.699130216372279,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,9.0,4.0,1.3509871517404384,6.0,0.0,0.0453136510940662,1.0,1.0214351015677352,8.0,5.0,1.5437595260455363,2.6998550360620466,7.749275180310232,0.0,1.0,3.0,0.0,1.0,1.0,3.0995651081861397,0.0,7.0
759,35.0,5.56129758650691,0.0,7.966498352285146,0.0,2.9936900229309,2.0,1.0,2.0,1.0,3.0,2.5269710025347702,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0314070440195546,2.0,2.2259495147483084,13.0,1.0,0.0,0.0121731007269431,10.682819289421603,0.0,1.0,5.0,0.0,0.0,0.0,3.0241688644619438,1.0,6.0
760,35.0,5.647617329994679,0.0,8.052224896673657,0.0,3.003878297841415,2.0,0.0,3.0,0.0,2.0,2.3964709627246594,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.045105339930362,3.0,2.2351493995101928,13.0,1.0,0.0,0.0,10.690004529256454,0.0,0.0,5.0,0.0,0.0,0.0,3.020957363850156,1.0,7.0
